Unique.ID,Reserve,Site,Subsite.Strain,Subsite.Soil,PlantSpecies.Strain,PlantSpecies.Soil,CollectionDate,Waypoint,Lat,Lon,Elev,GenoData,PhenoData,Sequenced,Clade,nreA,nreX,nreY,nreA_alleles,nreX_alleles,nreY_alleles,UV.MIT_mean,Ni.MIC_mean,Co.MIC_mean,Cr.MIC_mean,y0.no_mean,y0_lm.no_mean,mumax.no_mean,lag.no_mean,r2.no_mean,y0.ni_mean,y0_lm.ni_mean,mumax.ni_mean,lag.ni_mean,r2.ni_mean,OD72hr.no_mean,OD72hr.ni_mean,OD72hrRatio_mean,AUC.no_mean,AUC.ni_mean,ODf.no_mean,ODf.ni_mean,ODmax.no_mean,ODmax.ni_mean,Ni.ppm,CA.MG.RATIO,SerpentineType,Ni.ppm.A,CA.MG.RATIO.A,Ni.ppm.C,CA.MG.RATIO.C,Ni.ppm.X,CA.MG.RATIO.X,Ni.CV,CaMg.CV,SAMPLEID,OM,ENR,CEC,NO3_N,P1,HCO3_P,PH,BUFFER_PH,S,H,H_PCT,K,K_PCT,MG,MG_PCT,CA,CA_PCT,NA.,NA_PCT,AreaCounted,TotalPlantCount,Notes.Strain,Notes.Soil,Merge.Notes,Storage.note,Strain.issues
M0632,Big Creek,B002b,A,X,b,b,NA,NA,36.06943396,-121.562041,227.5800253,none,has data,NA,NA,NA,NA,NA,NA,NA,NA,32,3.333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.5,0.618877551,S,NA,NA,NA,NA,44.5,0.618877551,NA,NA,A0059,5.9,148,13.7,1,17.5,18.6,7.1,7.2,3.1,0,0,101.8,1.9,1176,70.7,727.8,26.5,28.4,0.9,NA,NA,,"no subsites, only enough soil for 1 submission","strain matched soil data on Site and PlantSpecies but not Subsite, since soil did not have a Subsite",cryopreserved,
M0633,Laguna Lake,L001w,A,A,w,w,3/15/19,379,35.26752203,-120.683768,37.388081,has data,has data,Y,2,yes,yes,yes,3,1,3,20,3,NA,NA,0.1653,0.12844342,0.061828593,4.078702001,0.998016991,0.1778,0.111161163,0.035286547,13.41626526,0.999805536,0.761,0.9248,0.215676944,69.54685,86.40766667,0.772066667,1.1406,0.791066667,1.1517,66.9,0.296598343,S,66.9,0.296598343,75.8,0.382977588,NA,NA,0.088202528,0.17975725,A0020,6,149.2,23.3,4.7,7.3,18.4,7.6,7.4,8.3,0,0,277.3,3,2293,81.1,680.1,14.6,68,1.3,1,2,,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M0640,Pepperwood,P008b,C,C,b,b,3/12/19,216,38.56824199,-122.690107,400.753204,none,has data,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6,0.308836944,S,13.3,0.425808081,8.6,0.308836944,NA,NA,0.30350702,0.225172923,C0031,3,90,17.5,2.9,3.2,7.9,7,7.3,1.6,0,0,122.6,1.8,1754,82.4,541.7,15.4,15.8,0.4,1,168,,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M0641,Pepperwood,P008b,A,A,b,b,3/12/19,213,38.568316,-122.690203,399.60553,has data,has data,Y,8,yes,yes,yes,3,1,3,44,3.666666667,NA,NA,0.1619,0.141209144,0.067112915,2.039054713,0.99788232,0.169433333,0.023844371,0.082274056,23.93265613,0.985236369,0.6032,0.6241,0.035379891,55.48395,44.01416667,0.6818,0.472966667,0.6818,0.632066667,13.3,0.425808081,S,13.3,0.425808081,8.6,0.308836944,NA,NA,0.30350702,0.225172923,A0042,3.1,91.8,21.2,21.7,1.4,6.4,6.9,7.3,2.2,0.3,1.5,119,1.4,1980,76.8,843.1,19.8,21.1,0.4,1,168,,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M0643,Laguna Lake,L001w,A,A,w,w,3/15/19,379,35.26752203,-120.683768,37.388081,has data,has data,Y,2,yes,yes,yes,"3,6","3,1","3,6",28,5.333333333,NA,NA,0.1644,0.153807314,0.047616612,1.390143445,0.998089541,0.185266667,0.179224831,0.039946204,0.874031478,0.996681803,0.7747,0.905333333,0.167084804,69.14188333,94.10505,0.800566667,1.301,0.800566667,1.3016,66.9,0.296598343,S,66.9,0.296598343,75.8,0.382977588,NA,NA,0.088202528,0.17975725,A0020,6,149.2,23.3,4.7,7.3,18.4,7.6,7.4,8.3,0,0,277.3,3,2293,81.1,680.1,14.6,68,1.3,1,2,,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M0644,Laguna Lake,L001w,A,A,w,w,3/15/19,379,35.26752203,-120.683768,37.388081,has data,has data,Y,2,yes,yes,yes,6,3,6,28,4,NA,NA,0.167633333,0.150102538,0.052749971,2.09395373,0.999287757,0.1765,0.164780819,0.033898143,2.001259662,0.99901102,0.729166667,0.8049,0.101282253,65.8622,83.54468333,0.775633333,1.197,0.775633333,1.2018,66.9,0.296598343,S,66.9,0.296598343,75.8,0.382977588,NA,NA,0.088202528,0.17975725,A0020,6,149.2,23.3,4.7,7.3,18.4,7.6,7.4,8.3,0,0,277.3,3,2293,81.1,680.1,14.6,68,1.3,1,2,,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M0645,Hopland,H093c,C,C,w,w,3/12/19,240,39.02931397,-123.069825,877.756836,none,has data,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,2.439300745,N,2.5,1.369127517,2.9,1.855781058,NA,NA,0.10475656,0.213411333,C0019,6.1,152,14.3,22.1,20.9,28.7,6.4,7.1,6.6,1.3,9,139.6,2.5,617.8,35.6,1507,52.6,10.9,0.3,1,136,,Both b and w sites for H093c were incorporated into A0014,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M0647,Edgewood,E002c,C,C,b,b,3/13/19,345,37.46211299,-122.277752,207.318634,none,has data,NA,NA,NA,NA,NA,NA,NA,NA,12,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.3,0.427943985,S,56.3,0.324615385,61.3,0.427943985,NA,NA,0.060128128,0.194175654,C0046,3.6,102,18.3,20.2,2.5,2.8,6.4,7.1,7.1,1.6,9,107.4,1.5,1571,70.7,672.3,18.3,20.4,0.5,1,4,,Both the b and w sites for E002c were combined into one soil sample,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M0649,Edgewood,E001w,C,C,w,w,3/13/19,343,37.464057,-122.280966,217.265152,none,has data,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3,1.921245421,N,3.9,2.077838828,3.3,1.921245421,NA,NA,0.11785113,0.055376808,C0049,4.7,124,21.7,1,2.5,7.2,6.5,6.9,6.9,1.6,7.5,183.5,2.2,1092,41.4,2098,48.2,35.2,0.7,1,84,,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M0651,Hopland,H651b,C,C,b,b,3/12/19,255,39.02901901,-123.092356,520.512634,none,has data,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,3.272601476,N,3.2,3.829840949,1.4,3.272601476,NA,NA,0.553387916,0.11095558,C0052,2,70,12.4,1,9.5,6,6.2,7.2,2.4,1.5,12,91.3,1.9,433.6,28.7,1419,57,10.6,0.4,1,5,,"Originally named C0025 but was a duplicate, mistake was fixed and the unique ID was re-assigned as C0052","strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M0659,Hopland,H093c,A,A,w,w,3/12/19,256,39.01498502,-123.093452,373.71286,has data,has data,Y,1,no,no,no,NA,NA,NA,48,2,NA,NA,0.166466667,0.158032027,0.053143332,0.971542368,0.999759711,0.1692,0.067837371,0.028187516,34.69260996,0.998237229,0.6008,0.278866667,-0.5358411,45.07098333,16.07138333,0.514566667,0.4217,0.601333333,0.4217,2.5,1.369127517,N,2.5,1.369127517,2.9,1.855781058,NA,NA,0.10475656,0.213411333,A0014,3.1,91.2,19.1,76.1,12.2,13.1,6,7,3.9,2.9,15,188.1,2.5,1043,44.9,1428,37.3,12.5,0.3,1,136,,Both b and w sites for H093c were incorporated into A0014,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M0663,Edgewood,E002c,A,A,w,w,3/13/19,344,37.46209899,-122.277737,207.318634,has data,has data,Y,2,yes,yes,yes,3,1,3,28,6,NA,NA,0.1954,0.195971204,0.058523267,-0.047763503,0.989035153,0.233666667,0.236064124,0.045036963,-0.225355232,0.982988831,0.9285,0.8045,-0.132899552,84.98255,75.09316667,1.012433333,1.1502,1.012466667,1.150766667,56.3,0.324615385,S,56.3,0.324615385,61.3,0.427943985,NA,NA,0.060128128,0.194175654,A0023,3.3,95.2,17.2,23.3,3.9,5.5,6.4,7,9.1,1.5,9,78.5,1.2,1560,74.6,506.4,14.7,20.8,0.5,1,58,,Both the b and w sites for E002c were combined into one soil sample,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M0664,Edgewood,E002c,A,A,b,b,3/13/19,345,37.46211299,-122.277752,207.318634,has data,has data,Y,2,yes,yes,yes,3,1,3,36,5.333333333,0.25,1.333333333,0.189366667,0.177871888,0.050227921,1.253667375,0.997912716,0.202666667,0.197754981,0.037828553,0.716559982,0.997000622,0.839266667,0.8761,0.045989196,77.34245,88.46975,0.935866667,1.211033333,0.935866667,1.211566667,56.3,0.324615385,S,56.3,0.324615385,61.3,0.427943985,NA,NA,0.060128128,0.194175654,A0023,3.3,95.2,17.2,23.3,3.9,5.5,6.4,7,9.1,1.5,9,78.5,1.2,1560,74.6,506.4,14.7,20.8,0.5,1,4,,Both the b and w sites for E002c were combined into one soil sample,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M0669,Hopland,H095w,A,A,w,w,3/12/19,314,39.00385997,-123.101099,294.187378,none,has data,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.8,0.401218918,S,20.8,0.401218918,25.9,0.400292826,NA,NA,0.154443023,0.001634027,A0030,3.4,97,21.2,13.3,1.8,14.8,7,7.2,1.7,0,0,51.2,0.6,2051,79.7,822.9,19.4,15.6,0.3,1,220,,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M0672,Edgewood,E002c,B,NA,w,w,NA,345,37.46211299,-122.277752,207.318634,none,has data,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.8,0.376461195,S,56.3,0.324615385,61.3,0.427943985,NA,NA,0.060128128,0.194175654,NA,3.45,98.6,17.75,21.75,3.2,4.15,6.4,7.05,8.1,1.55,9,92.95,1.35,1565.5,72.65,589.35,16.5,20.6,0.5,NA,NA,,NA,strain matched soil data on Site and PlantSpecies but was averaged between Subsites,cryopreserved,
M0674,Hopland,H663c,A,A,w,w,3/12/19,296,39.00311097,-123.101491,286.900116,has data,has data,Y,1,no,no,no,NA,NA,NA,72,2,1,2,0.1851,0.179309773,0.071757073,0.447249156,0.998754797,0.173966667,0.10825154,0.026729709,19.79565976,0.993013698,0.662266667,0.399066667,-0.397361742,59.58495,41.02641667,0.7204,0.784866667,0.7204,0.800266667,18.1,0.303325416,S,18.1,0.303325416,26,0.187068877,NA,NA,0.253339845,0.335264045,A0025,2.9,87,14.4,41.9,5.9,9.3,6.2,7,3.5,1.7,12,143,2.5,1263,71.9,383.1,13.2,11.8,0.4,1,24,,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M0676,Hopland,H093c,A,A,w,w,3/12/19,256,39.01498502,-123.093452,373.71286,has data,has data,Y,1,no,no,no,NA,NA,NA,56,2,0.75,2.166666667,0.152566667,0.14379736,0.059747073,0.972768327,0.999087154,0.160633333,0.152326239,0.023505786,2.259193058,0.998864214,0.5405,0.292966667,-0.457989013,45.59938333,19.03373333,0.469866667,0.392966667,0.554166667,0.392966667,2.5,1.369127517,N,2.5,1.369127517,2.9,1.855781058,NA,NA,0.10475656,0.213411333,A0014,3.1,91.2,19.1,76.1,12.2,13.1,6,7,3.9,2.9,15,188.1,2.5,1043,44.9,1428,37.3,12.5,0.3,1,136,,Both b and w sites for H093c were incorporated into A0014,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M0678,Edgewood,E002c,A,A,w,w,3/13/19,344,37.46209899,-122.277737,207.318634,has data,has data,Y,2,yes,yes,yes,3,1,3,36,5,NA,NA,0.180533333,0.175616478,0.052138278,0.526859302,0.998408335,0.203533333,0.204382853,0.044567194,-0.077954879,0.99534051,1.3126,0.9108,-0.303393025,127.12865,92.10773333,1.337833333,1.271866667,1.368733333,1.271866667,56.3,0.324615385,S,56.3,0.324615385,61.3,0.427943985,NA,NA,0.060128128,0.194175654,A0023,3.3,95.2,17.2,23.3,3.9,5.5,6.4,7,9.1,1.5,9,78.5,1.2,1560,74.6,506.4,14.7,20.8,0.5,1,58,,Both the b and w sites for E002c were combined into one soil sample,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M0680,Hopland,H093c,A,A,w,w,3/12/19,256,39.01498502,-123.093452,373.71286,has data,has data,Y,4,no,no,no,NA,NA,NA,72,2,0.25,1.5,0.151266667,0.123610491,0.044470486,4.473371239,0.999589017,0.151366667,0.095765816,0.018876779,24.48131113,0.998940249,0.643066667,0.3173,-0.506708837,54.31486667,22.98225,0.624733333,0.492133333,0.648766667,0.492133333,2.5,1.369127517,N,2.5,1.369127517,2.9,1.855781058,NA,NA,0.10475656,0.213411333,A0014,3.1,91.2,19.1,76.1,12.2,13.1,6,7,3.9,2.9,15,188.1,2.5,1043,44.9,1428,37.3,12.5,0.3,1,136,,Both b and w sites for H093c were incorporated into A0014,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M0683,Hopland,H093c,A,A,w,w,3/12/19,256,39.01498502,-123.093452,373.71286,none,has data,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,1.369127517,N,2.5,1.369127517,2.9,1.855781058,NA,NA,0.10475656,0.213411333,A0014,3.1,91.2,19.1,76.1,12.2,13.1,6,7,3.9,2.9,15,188.1,2.5,1043,44.9,1428,37.3,12.5,0.3,1,136,,Both b and w sites for H093c were incorporated into A0014,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M0684,Hopland,H663c,A,A,w,w,3/12/19,295,39.00313997,-123.101503,286.900116,has data,has data,Y,2,yes,yes,no,3,1,NA,12,5.333333333,NA,NA,0.163533333,0.145359849,0.057057999,2.010020987,0.999257216,0.1848,0.182943368,0.034884939,0.295572834,0.999699452,0.837366667,0.913033333,0.090806256,79.27913333,83.27483333,0.886166667,1.033533333,0.886333333,1.048766667,18.1,0.303325416,S,18.1,0.303325416,26,0.187068877,NA,NA,0.253339845,0.335264045,A0025,2.9,87,14.4,41.9,5.9,9.3,6.2,7,3.5,1.7,12,143,2.5,1263,71.9,383.1,13.2,11.8,0.4,1,24,,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M0686,Hastings,A001w,A,X,w,w,NA,NA,36.38804,-121.54839,1880,none,has data,NA,NA,NA,NA,NA,NA,NA,NA,72,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,2.546626984,N,NA,NA,NA,NA,2.7,2.546626984,NA,NA,A0057,8.4,198,23.5,35.1,52,34.2,6.6,7.1,5.7,1.4,6,343.3,3.7,1008,35.3,2567,54.5,25,0.5,NA,NA,,"no subsites, only enough soil for 1 submission","strain matched soil data on Site and PlantSpecies but not Subsite, since soil did not have a Subsite",cryopreserved,
M0698,Edgewood,E002c,A,A,w,w,3/13/19,344,37.46209899,-122.277737,207.318634,has data,has data,Y,2,yes,yes,yes,3,1,8,24,5,NA,NA,0.194033333,0.191638569,0.056276261,0.24383569,0.998114029,0.198066667,0.188780508,0.032950521,1.454594069,0.999289158,0.9049,0.7109,-0.213718799,95.56368333,71.39176667,1.2818,1.081533333,1.2818,1.081533333,56.3,0.324615385,S,56.3,0.324615385,61.3,0.427943985,NA,NA,0.060128128,0.194175654,A0023,3.3,95.2,17.2,23.3,3.9,5.5,6.4,7,9.1,1.5,9,78.5,1.2,1560,74.6,506.4,14.7,20.8,0.5,1,58,,Both the b and w sites for E002c were combined into one soil sample,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M0700,Edgewood,E003w,A,A,w,w,3/13/19,348,37.46352098,-122.275519,186.333908,has data,has data,Y,2,yes,yes,yes,"3,6","3,1",6,40,4,NA,NA,0.178333333,0.181234579,0.056941957,-0.284243628,0.972105395,0.1952,0.198880423,0.038585197,-0.513921028,0.931064736,0.7647,0.8127,0.064097326,67.76476667,76.12598333,0.789266667,1.040433333,0.789266667,1.043633333,43.8,0.254454023,S,43.8,0.254454023,26.9,0.411613242,NA,NA,0.33805105,0.333685066,A0034,7,170,28.3,117,2.9,8.1,6.7,7.1,9.5,1.3,4.5,180.8,1.6,2784,81,708.4,12.5,25.8,0.4,1,117,,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M0701,Edgewood,E002c,A,A,b,b,3/13/19,344,37.46209899,-122.277737,207.318634,has data,has data,Y,2,yes,yes,yes,3,1,3,28,5,NA,NA,0.2758,0.277027174,0.032100215,-0.139987887,0.967920036,0.275433333,0.207809328,0.027233408,10.05794925,0.999378131,0.884833333,1.047766667,0.201590596,70.61413333,92.6876,0.967733333,1.3375,0.967733333,1.338233333,56.3,0.324615385,S,56.3,0.324615385,61.3,0.427943985,NA,NA,0.060128128,0.194175654,A0023,3.3,95.2,17.2,23.3,3.9,5.5,6.4,7,9.1,1.5,9,78.5,1.2,1560,74.6,506.4,14.7,20.8,0.5,1,4,,Both the b and w sites for E002c were combined into one soil sample,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M0706,Hopland,H093c,C,C,b,b,3/12/19,240,39.02931397,-123.069825,877.756836,none,has data,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9,1.855781058,N,2.5,1.369127517,2.9,1.855781058,NA,NA,0.10475656,0.213411333,C0029,4.5,120,13,9,13,13.3,6.3,7.1,2.8,1.4,10.5,82.6,1.6,650.4,41.2,1207,46.4,9.8,0.3,1,156,,Both b and w sites for H093c were incorporated into A0014,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M0708,Jasper Ridge,J002w,A,A,w,w,3/13/19,331,37.40372499,-122.239118,82.968513,has data,has data,Y,9,no,no,no,NA,NA,NA,56,2,NA,NA,0.167466667,0.144203605,0.075816349,1.97918051,0.995739562,0.175866667,0.056923433,0.036831502,36.06106375,0.970002146,0.5898,0.315966667,-0.461505038,57.07331667,13.05008333,0.649366667,0.2825,0.649366667,0.3307,3.4,1.36249015,N,3.4,1.36249015,6.7,1.240208877,NA,NA,0.462069778,0.06644327,A0015,3.5,99,23.4,44.7,1.4,4.6,5.9,6.8,3.7,4,17,109,1.2,1269,44.5,1729,36.8,23.3,0.4,1,3,,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M0713,Hopland,H092c,A,A,w,w,3/12/19,226,39.03072498,-123.067191,865.720215,has data,has data,Y,4,yes,yes,no,3,1,NA,64,2,0.25,1.833333333,0.171833333,0.102964767,0.036991283,27.86371181,0.999861396,0.215133333,0.173299906,0.024147602,11.72776749,0.997709248,0.513666667,0.5857,1.471560724,42.87491667,45.59831667,0.671466667,0.7297,0.671466667,0.7421,1.1,1.340423175,N,0.4,1.240786241,1.8,1.516436903,NA,NA,0.899954085,0.141384605,A0001,1.6,62.6,14.1,13.4,4.3,4.7,6.8,7.3,2.8,0.4,3,66.5,1.2,902.7,52.6,1210,42.8,14.3,0.4,1,560,,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M0715,Edgewood,E003w,A,A,w,w,3/13/19,348,37.46352098,-122.275519,186.333908,has data,has data,Y,10,yes,yes,no,2,1,NA,48,5,NA,NA,0.173733333,0.162761418,0.082991237,0.787475481,0.998478575,0.174633333,0.009514329,0.099112443,29.65779797,0.971516541,0.674866667,0.557033333,-0.169091573,64.06906667,38.01776667,0.675266667,0.474633333,0.6919,0.574266667,43.8,0.254454023,S,43.8,0.254454023,26.9,0.411613242,NA,NA,0.33805105,0.333685066,A0034,7,170,28.3,117,2.9,8.1,6.7,7.1,9.5,1.3,4.5,180.8,1.6,2784,81,708.4,12.5,25.8,0.4,1,117,,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M0721,Hopland,H651b,A,A,b,b,3/12/19,251,39.02907601,-123.092399,520.466003,has data,has data,Y,4,no,no,no,NA,NA,NA,60,4,NA,NA,0.1786,0.16118506,0.059490277,1.736513703,0.995067818,0.1838,0.175890683,0.032790156,1.337379773,0.999466863,0.602066667,0.332,-0.447559233,54.41485,24.91293333,0.775966667,0.497133333,0.775966667,0.497466667,3.2,3.829840949,N,3.2,3.829840949,1.4,3.272601476,NA,NA,0.553387916,0.11095558,A0029,2.9,87,13,20.7,19.2,14.1,6.1,7.1,3.1,1.8,14,116.1,2.3,396.1,25.1,1517,58.3,11.6,0.4,1,5,,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M0729,Hopland,H093c,A,A,w,w,3/12/19,256,39.01498502,-123.093452,373.71286,has data,has data,Y,9,no,no,no,NA,NA,NA,60,3,NA,NA,0.188966667,0.147269695,0.067171694,3.792847449,0.999515502,0.19,0.028740873,0.032055883,61.81769114,0.982948191,0.613533333,0.2713,-0.555240117,58.25543333,11.63405,0.696233333,0.310033333,0.6965,0.3392,2.5,1.369127517,N,2.5,1.369127517,2.9,1.855781058,NA,NA,0.10475656,0.213411333,A0014,3.1,91.2,19.1,76.1,12.2,13.1,6,7,3.9,2.9,15,188.1,2.5,1043,44.9,1428,37.3,12.5,0.3,1,136,,Both b and w sites for H093c were incorporated into A0014,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,purified by Miles
M0730,Hopland,H663c,A,A,w,w,3/12/19,296,39.00311097,-123.101491,286.900116,has data,has data,Y,1,no,no,no,NA,NA,NA,60,2.333333333,NA,NA,0.1745,0.165512457,0.034280649,1.58520669,0.999796495,0.183733333,0.156293167,0.008458796,22.25963578,0.998599323,0.3635,0.2636,-0.274834742,27.02243333,11.60343333,0.502766667,0.375866667,0.502766667,0.375866667,18.1,0.303325416,S,18.1,0.303325416,26,0.187068877,NA,NA,0.253339845,0.335264045,A0025,2.9,87,14.4,41.9,5.9,9.3,6.2,7,3.5,1.7,12,143,2.5,1263,71.9,383.1,13.2,11.8,0.4,1,24,,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M0735,Big Creek,B001b,A,X,b,b,NA,NA,36.0675,-121.55821,2469,none,has data,NA,NA,NA,NA,NA,NA,NA,NA,64,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.3,0.708290289,S,NA,NA,NA,NA,44.3,0.708290289,NA,NA,A0058,3.6,102,9.4,1.5,19.5,15.8,7.1,7.3,3.6,0,0,75.6,2.1,774.4,67.9,548.5,29.2,19.3,0.9,NA,NA,,"no subsites, only enough soil for 1 submission","strain matched soil data on Site and PlantSpecies but not Subsite, since soil did not have a Subsite",cryopreserved,
M0737,Big Creek,B001b,A,X,b,b,NA,NA,36.06755,-121.55824,2400,none,has data,NA,NA,NA,NA,NA,NA,NA,NA,48,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.3,0.708290289,S,NA,NA,NA,NA,44.3,0.708290289,NA,NA,A0058,3.6,102,9.4,1.5,19.5,15.8,7.1,7.3,3.6,0,0,75.6,2.1,774.4,67.9,548.5,29.2,19.3,0.9,NA,NA,,"no subsites, only enough soil for 1 submission","strain matched soil data on Site and PlantSpecies but not Subsite, since soil did not have a Subsite",cryopreserved,
M0739,Hopland,H651b,C,C,b,b,3/12/19,255,39.02901901,-123.092356,520.512634,none,has data,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,3.272601476,N,3.2,3.829840949,1.4,3.272601476,NA,NA,0.553387916,0.11095558,C0052,2,70,12.4,1,9.5,6,6.2,7.2,2.4,1.5,12,91.3,1.9,433.6,28.7,1419,57,10.6,0.4,1,5,,"Originally named C0025 but was a duplicate, mistake was fixed and the unique ID was re-assigned as C0052","strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M0745,Hopland,H635b,C,C,b,b,3/12/19,223,39.02719301,-123.063969,855.960327,none,has data,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,2.510600179,N,3.8,4.110204082,1.1,2.510600179,NA,NA,0.779260534,0.341677755,C0025,1.6,62,7.7,12.8,12.1,14.3,6.5,7.4,1,0.6,7.5,56.3,1.9,334.9,35.7,840.8,54.4,7.9,0.4,1,40,,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M0750,Big Creek,B001b,A,X,b,b,NA,NA,36.06763,-121.55883,2456,none,has data,NA,NA,NA,NA,NA,NA,NA,NA,44,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.3,0.708290289,S,NA,NA,NA,NA,44.3,0.708290289,NA,NA,A0058,3.6,102,9.4,1.5,19.5,15.8,7.1,7.3,3.6,0,0,75.6,2.1,774.4,67.9,548.5,29.2,19.3,0.9,NA,NA,,"no subsites, only enough soil for 1 submission","strain matched soil data on Site and PlantSpecies but not Subsite, since soil did not have a Subsite",cryopreserved,
M0751,Hopland,H651b,A,A,b,b,3/12/19,253,39.02907701,-123.092456,520.512634,has data,has data,Y,2,no,no,no,NA,NA,NA,28,3,NA,NA,0.168066667,0.155145858,0.063569431,1.24973713,0.99862889,0.180533333,0.174179557,0.03156067,1.132078658,0.998205598,1.0823,0.507,-0.532032659,113.5913167,45.104,1.436533333,0.7667,1.436766667,0.7667,3.2,3.829840949,N,3.2,3.829840949,1.4,3.272601476,NA,NA,0.553387916,0.11095558,A0029,2.9,87,13,20.7,19.2,14.1,6.1,7.1,3.1,1.8,14,116.1,2.3,396.1,25.1,1517,58.3,11.6,0.4,1,5,,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
